Customer,State,Customer_Lifetime_Value,Response,Coverage,Education,EmploymentStatus,Gender,Income,Location_Code,Marital_Status,Monthly_Premium_Auto,Number_of_Policies,Policy,Renew_Offer_Type,Sales_Channel,Total_Claim_Amount,Vehicle_Class,Vehicle_Size
168,QR87004,Nevada,8456.961887000001,No,Basic,College,Employed,F,25141,Rural,Divorced,73,2,Personal L3,Offer3,Agent,25.438063,Four-Door Car,Medsize
169,OE75747,Nevada,2189.642522,No,Basic,College,Unemployed,F,0,Suburban,Married,61,1,Personal L2,Offer3,Agent,292.8,Four-Door Car,Small
170,DX91392,California,5780.182197,Yes,Basic,High School or Below,Employed,M,51066,Suburban,Single,74,8,Personal L2,Offer2,Call Center,787.993313,Four-Door Car,Medsize
171,AB72731,California,4639.981638,No,Basic,Bachelor,Employed,F,28358,Rural,Married,117,1,Personal L2,Offer2,Call Center,84.024413,Sports Car,Medsize
172,RU49126,Washington,4465.335703,No,Basic,College,Employed,F,61846,Rural,Married,112,1,Personal L2,Offer2,Agent,215.8182,SUV,Medsize
173,IS12901,Arizona,5968.118877,No,Basic,Bachelor,Employed,F,90972,Urban,Married,74,8,Personal L3,Offer2,Call Center,232.926145,Two-Door Car,Medsize
174,IX37561,Washington,5097.7633369999985,No,Basic,College,Unemployed,F,0,Suburban,Single,74,7,Personal L3,Offer3,Web,532.8,Two-Door Car,Medsize
175,HH90090,California,4076.634665,No,Basic,Bachelor,Employed,F,29549,Suburban,Divorced,104,1,Personal L2,Offer2,Call Center,710.433775,Sports Car,Small
176,IU25463,California,12252.60179,No,Premium,Bachelor,Unemployed,F,0,Suburban,Married,115,2,Personal L2,Offer1,Agent,552.0,Four-Door Car,Medsize
177,KC11055,Nevada,16936.27147,No,Extended,Bachelor,Employed,F,39411,Suburban,Married,217,4,Personal L3,Offer3,Branch,1122.658899,Luxury Car,Medsize
178,PD33979,Oregon,4892.435461,No,Basic,High School or Below,Employed,M,21709,Suburban,Married,62,3,Personal L2,Offer2,Branch,408.374746,Four-Door Car,Large
179,NK71023,Nevada,9942.304791,No,Extended,Bachelor,Employed,M,67890,Suburban,Single,85,2,Personal L2,Offer4,Agent,408.0,Four-Door Car,Small
180,AB13432,California,3735.838129,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,110,1,Personal L3,Offer1,Agent,792.0,SUV,Medsize
181,OZ97704,California,13117.52215,No,Basic,High School or Below,Employed,F,84311,Suburban,Single,111,2,Personal L3,Offer3,Call Center,532.8,SUV,Small
182,UF46533,California,4574.5240939999985,No,Basic,College,Employed,F,99316,Suburban,Single,114,1,Corporate L3,Offer2,Branch,754.358929,SUV,Medsize
183,XP47431,Arizona,5470.060561,Yes,Extended,Bachelor,Employed,F,54507,Suburban,Married,138,1,Personal L1,Offer2,Agent,702.990032,SUV,Medsize
184,GK73582,California,2978.84601,No,Extended,Bachelor,Employed,F,64586,Urban,Single,76,1,Personal L1,Offer3,Branch,206.837111,Four-Door Car,Medsize
185,RV98763,Oregon,6410.967544,No,Extended,College,Employed,M,61709,Urban,Married,82,7,Personal L3,Offer3,Branch,275.395894,Four-Door Car,Medsize
186,II62831,California,4479.023088,No,Basic,Master,Employed,M,94656,Urban,Married,111,1,Special L2,Offer4,Web,459.738128,SUV,Medsize
187,XK33449,California,2383.731879,No,Basic,High School or Below,Unemployed,F,0,Suburban,Single,69,1,Special L3,Offer4,Branch,496.8,Two-Door Car,Small
188,TR85083,California,2764.493659,No,Basic,Bachelor,Employed,M,61085,Suburban,Married,70,1,Personal L3,Offer2,Branch,336.0,Two-Door Car,Medsize
189,EO95328,Oregon,7920.105377,No,Basic,Bachelor,Employed,F,89284,Suburban,Married,67,2,Personal L2,Offer4,Agent,321.6,Two-Door Car,Small
190,EN21086,Arizona,6889.097981,No,Basic,High School or Below,Unemployed,F,0,Suburban,Divorced,63,2,Personal L2,Offer1,Branch,302.4,Four-Door Car,Small
191,YL83902,Washington,3274.194616,No,Extended,Bachelor,Employed,F,31686,Suburban,Married,81,1,Personal L3,Offer1,Agent,430.994107,Four-Door Car,Small
192,AZ62651,Oregon,9951.707743,No,Premium,High School or Below,Employed,M,56855,Suburban,Single,255,1,Corporate L3,Offer4,Web,1836.0,Luxury SUV,Medsize
193,ZW25874,Oregon,2521.555686,No,Basic,Bachelor,Employed,M,53703,Rural,Single,67,1,Special L3,Offer1,Branch,67.632476,Four-Door Car,Medsize
194,EH41854,Washington,23706.11337,No,Extended,High School or Below,Unemployed,F,0,Suburban,Single,96,2,Personal L1,Offer3,Branch,844.481918,Two-Door Car,Medsize
195,MW70227,California,6047.02516,Yes,Extended,College,Employed,M,20396,Suburban,Married,76,4,Personal L1,Offer1,Branch,364.8,Four-Door Car,Medsize
196,SL22297,California,11140.30248,No,Premium,Master,Disabled,F,27679,Suburban,Single,150,3,Personal L1,Offer1,Call Center,722.4869940000002,SUV,Medsize
197,RV14138,Nevada,4334.064096,Yes,Extended,Bachelor,Retired,F,23904,Suburban,Single,123,1,Personal L3,Offer1,Agent,590.4,SUV,Medsize
198,UO62808,Arizona,2799.74791,No,Basic,High School or Below,Employed,F,65351,Suburban,Married,69,1,Corporate L1,Offer2,Call Center,481.027516,Four-Door Car,Medsize
199,ZX64745,California,7923.136624,No,Basic,College,Unemployed,M,0,Suburban,Single,113,7,Personal L2,Offer1,Agent,1124.427734,SUV,Medsize
200,FL34139,California,3688.110888,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,63,7,Personal L2,Offer1,Call Center,669.682001,Four-Door Car,Medsize
201,TS11219,California,12067.45599,No,Basic,College,Unemployed,M,0,Suburban,Single,116,2,Personal L2,Offer1,Agent,1284.093173,SUV,Medsize
202,XX12304,California,2924.976721,No,Basic,College,Employed,F,64459,Urban,Married,72,1,Personal L1,Offer2,Branch,240.259479,Four-Door Car,Medsize
203,SD64087,California,15014.0927,No,Premium,College,Employed,M,32961,Suburban,Married,190,3,Corporate L2,Offer1,Branch,912.0,SUV,Small
204,OY38576,Oregon,9277.233839,No,Basic,High School or Below,Employed,F,71416,Suburban,Divorced,116,3,Corporate L3,Offer2,Agent,556.8,SUV,Medsize
205,BG76355,Washington,6274.123875,No,Extended,Bachelor,Employed,F,68964,Rural,Married,78,3,Personal L3,Offer3,Web,115.086827,Four-Door Car,Medsize
206,IP66913,California,3886.647414,No,Extended,High School or Below,Employed,M,78108,Suburban,Single,98,1,Personal L3,Offer2,Agent,470.4,Two-Door Car,Small
207,LE95702,California,4386.277558,Yes,Basic,College,Retired,M,10621,Suburban,Single,67,5,Special L3,Offer1,Agent,321.6,Four-Door Car,Medsize
208,KX54357,Washington,11365.26766,No,Extended,College,Employed,M,84910,Urban,Married,95,2,Corporate L3,Offer2,Web,383.167471,Two-Door Car,Small
209,EZ78112,California,5610.96434,No,Basic,High School or Below,Employed,F,77493,Urban,Single,70,3,Special L3,Offer1,Agent,307.963291,Four-Door Car,Medsize
210,XN16891,Arizona,2912.8920350000008,No,Basic,College,Employed,M,81097,Suburban,Divorced,74,1,Personal L1,Offer4,Agent,355.2,Four-Door Car,Small
211,XK31350,Oregon,6915.729915000001,No,Extended,College,Employed,F,96610,Suburban,Married,85,3,Corporate L1,Offer4,Call Center,520.364752,Four-Door Car,Large
212,CC30924,Oregon,6262.663307,No,Premium,College,Employed,M,30110,Urban,Married,159,1,Corporate L3,Offer4,Agent,466.436375,Sports Car,Small
213,IT78748,Oregon,6503.397049,Yes,Extended,High School or Below,Disabled,F,22081,Suburban,Married,84,6,Special L3,Offer1,Agent,451.670309,Two-Door Car,Small
214,KY33386,Washington,8007.399376,Yes,Basic,High School or Below,Unemployed,F,0,Suburban,Divorced,112,3,Personal L3,Offer1,Web,537.6,Sports Car,Medsize
215,CO44221,California,2929.916512,No,Basic,College,Employed,M,98473,Suburban,Married,72,1,Personal L1,Offer2,Branch,345.6,Four-Door Car,Medsize
216,LK60013,Oregon,5969.552970000002,No,Basic,Bachelor,Employed,F,97431,Suburban,Married,74,3,Personal L2,Offer3,Branch,355.2,Four-Door Car,Medsize
217,DE21533,California,5473.15987,No,Basic,Bachelor,Employed,M,93870,Suburban,Divorced,69,8,Personal L2,Offer1,Call Center,331.2,Four-Door Car,Medsize
218,YS94121,Nevada,5645.396665,No,Basic,High School or Below,Employed,M,50366,Suburban,Divorced,72,9,Personal L1,Offer1,Call Center,428.734656,Four-Door Car,Small
219,UK68427,Washington,6369.262355,Yes,Extended,High School or Below,Employed,M,34498,Suburban,Single,83,7,Personal L3,Offer2,Branch,398.4,Two-Door Car,Small
220,TE49565,Oregon,11833.76732,No,Basic,College,Disabled,F,16552,Suburban,Married,103,2,Personal L3,Offer2,Call Center,494.4,SUV,Small
221,RA88421,Oregon,6121.107929,No,Extended,College,Employed,F,26787,Suburban,Married,77,5,Personal L3,Offer3,Branch,369.6,Four-Door Car,Medsize
222,KQ51983,Nevada,5159.369746,No,Basic,College,Unemployed,M,0,Suburban,Single,74,9,Personal L1,Offer1,Branch,831.752839,Two-Door Car,Medsize
223,CD88896,Nevada,2514.59196,Yes,Basic,High School or Below,Employed,F,43860,Rural,Single,65,1,Corporate L3,Offer2,Agent,156.124914,Four-Door Car,Medsize
224,YV22553,Arizona,8668.611261,No,Basic,High School or Below,Employed,M,21474,Urban,Married,114,9,Corporate L3,Offer1,Agent,373.428187,SUV,Small
225,WU14435,California,4960.965384,No,Basic,Bachelor,Disabled,M,18174,Suburban,Married,66,9,Corporate L1,Offer1,Agent,395.934815,Four-Door Car,Small
226,XV84099,Arizona,5504.139033,Yes,Basic,Bachelor,Unemployed,F,0,Suburban,Married,73,5,Corporate L1,Offer1,Call Center,350.4,Four-Door Car,Medsize
227,RI24911,Arizona,7507.4553719999985,Yes,Basic,College,Employed,M,60920,Urban,Single,64,2,Personal L3,Offer2,Agent,231.201886,Two-Door Car,Medsize
228,KO26461,Arizona,32269.85139,No,Extended,High School or Below,Employed,M,41520,Urban,Married,90,2,Personal L2,Offer1,Agent,289.904105,Four-Door Car,Medsize
229,HI14283,Oregon,5657.031588,No,Premium,Bachelor,Unemployed,F,0,Suburban,Married,152,1,Personal L3,Offer1,Web,729.6,SUV,Small
230,PT50227,Arizona,5061.757902,No,Basic,High School or Below,Unemployed,M,0,Suburban,Married,68,8,Personal L3,Offer3,Call Center,326.4,Two-Door Car,Medsize
231,BH36570,California,5912.783829,No,Basic,Bachelor,Employed,M,72208,Suburban,Married,73,8,Personal L3,Offer1,Branch,350.4,Two-Door Car,Small
232,TX17484,California,15182.27975,No,Basic,Bachelor,Employed,F,53863,Rural,Married,63,2,Personal L2,Offer1,Web,105.765111,Four-Door Car,Large
233,CT41158,Washington,10747.03094,No,Extended,College,Employed,M,66446,Urban,Divorced,136,3,Corporate L1,Offer2,Branch,639.464548,SUV,Large
234,AO87348,Washington,2050.623512,No,Basic,College,Unemployed,M,0,Suburban,Single,61,1,Personal L3,Offer2,Agent,292.8,Four-Door Car,Small
235,DE55857,Washington,2465.444865,No,Basic,Bachelor,Employed,F,64997,Suburban,Single,63,1,Personal L3,Offer2,Agent,383.442328,Four-Door Car,Small
236,LF66923,Nevada,5343.121327000002,No,Basic,High School or Below,Employed,F,64460,Suburban,Married,66,3,Corporate L3,Offer2,Agent,316.8,Two-Door Car,Small
237,CN24514,Arizona,8119.829070999999,No,Basic,College,Employed,F,46618,Rural,Married,67,2,Personal L1,Offer3,Agent,99.085943,Four-Door Car,Large
238,UW32074,Oregon,4605.265164,No,Basic,College,Unemployed,F,0,Suburban,Divorced,64,4,Corporate L3,Offer1,Branch,307.2,Four-Door Car,Small
239,HP36979,California,6408.7855770000015,No,Extended,College,Employed,M,49988,Suburban,Married,84,5,Personal L2,Offer2,Web,566.935022,Two-Door Car,Large
240,PP40919,California,2376.533508,No,Extended,College,Unemployed,F,0,Suburban,Single,91,1,Personal L1,Offer1,Agent,436.8,Two-Door Car,Medsize
241,RO73268,California,3211.070017,No,Extended,Bachelor,Disabled,M,16269,Suburban,Divorced,86,1,Corporate L2,Offer3,Agent,412.8,Two-Door Car,Medsize
242,HO61691,Arizona,5094.522262,No,Basic,Bachelor,Employed,F,72006,Suburban,Divorced,64,3,Personal L1,Offer4,Agent,307.2,Four-Door Car,Medsize
243,BS13062,Arizona,25755.27817,No,Extended,High School or Below,Unemployed,F,0,Suburban,Married,81,2,Personal L2,Offer4,Call Center,388.8,Four-Door Car,Small
244,FO35655,Oregon,8672.229718999999,No,Extended,Bachelor,Unemployed,M,0,Suburban,Single,245,1,Corporate L3,Offer1,Branch,2345.413441,Luxury SUV,Medsize
245,HR10526,California,8044.73072,No,Basic,Master,Employed,M,44320,Suburban,Married,67,2,Personal L2,Offer1,Call Center,321.6,Four-Door Car,Medsize
246,IA63417,Arizona,4001.519098,No,Premium,High School or Below,Retired,F,19782,Suburban,Divorced,108,1,Personal L3,Offer3,Web,773.470977,Two-Door Car,Medsize
247,BH35016,Nevada,16706.116990000002,No,Basic,Bachelor,Employed,F,63933,Suburban,Divorced,70,2,Personal L3,Offer1,Call Center,424.883448,Two-Door Car,Medsize
248,PK52952,Arizona,8544.411076999999,No,Basic,Doctor,Employed,M,28224,Suburban,Single,109,8,Personal L3,Offer1,Call Center,523.2,SUV,Medsize
249,OD76309,Washington,7805.312870000002,Yes,Basic,College,Retired,F,21073,Suburban,Divorced,106,3,Personal L3,Offer1,Agent,508.8,SUV,Small
250,IL28481,Oregon,6112.756868,No,Extended,Bachelor,Employed,M,63243,Urban,Married,77,3,Personal L3,Offer4,Call Center,364.240307,Four-Door Car,Large
251,GY55092,Nevada,4772.943848,Yes,Extended,High School or Below,Retired,M,20993,Suburban,Divorced,133,1,Personal L3,Offer2,Agent,638.4,SUV,Medsize
252,UF33451,Oregon,10979.09559,No,Extended,Bachelor,Employed,F,94827,Urban,Married,135,4,Personal L3,Offer1,Agent,354.729129,SUV,Medsize
253,CF15558,California,5004.263818,No,Basic,Master,Employed,F,39161,Urban,Married,63,4,Personal L3,Offer2,Call Center,283.995953,Two-Door Car,Small
254,JM62924,Washington,13223.04379,No,Extended,Bachelor,Employed,M,37534,Suburban,Married,84,2,Personal L3,Offer3,Branch,403.2,Four-Door Car,Medsize
255,EM66435,Oregon,2623.31543,No,Basic,Bachelor,Employed,F,80210,Rural,Divorced,65,1,Corporate L3,Offer1,Agent,20.543176000000006,Four-Door Car,Medsize
256,QX45933,California,17840.19555,No,Basic,Bachelor,Unemployed,M,0,Suburban,Married,62,2,Personal L1,Offer1,Agent,385.115437,Four-Door Car,Small
257,JI71369,California,5106.1118270000015,No,Basic,College,Employed,F,30110,Rural,Married,64,5,Personal L1,Offer1,Web,140.16503500000002,Four-Door Car,Medsize
258,JU93290,Arizona,17930.60451,No,Basic,College,Medical Leave,F,21708,Suburban,Divorced,68,2,Personal L2,Offer1,Web,326.4,Four-Door Car,Medsize
259,GU66096,Arizona,5457.342569,No,Basic,High School or Below,Employed,M,94731,Suburban,Married,67,4,Personal L2,Offer2,Agent,321.6,Four-Door Car,Medsize
260,UC33108,California,6563.644143,No,Extended,Bachelor,Employed,M,32375,Suburban,Married,83,6,Personal L1,Offer1,Agent,398.4,Four-Door Car,Small
261,LW93867,Oregon,4812.525221,No,Basic,College,Medical Leave,M,16531,Rural,Married,63,4,Corporate L1,Offer1,Web,102.879769,Four-Door Car,Medsize
262,OU78470,Arizona,29328.04185,No,Extended,Master,Employed,F,32006,Rural,Single,94,2,Corporate L3,Offer2,Call Center,56.868289,Four-Door Car,Medsize
263,XW90265,Arizona,5773.520711,No,Basic,Bachelor,Employed,F,81676,Suburban,Married,72,8,Personal L2,Offer1,Agent,463.158502,Two-Door Car,Small
264,HS67749,California,6847.1189,No,Extended,College,Employed,M,71038,Rural,Married,86,3,Corporate L1,Offer4,Agent,205.444066,Four-Door Car,Medsize
265,VZ51506,Arizona,3595.31286,No,Basic,High School or Below,Unemployed,F,0,Suburban,Single,103,1,Corporate L3,Offer2,Call Center,741.6,Sports Car,Medsize
266,UI64281,Nevada,22855.61209,No,Basic,Master,Medical Leave,F,20832,Rural,Married,65,2,Personal L3,Offer1,Call Center,56.37196700000001,Two-Door Car,Medsize
267,AE98193,Washington,7859.414569,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,113,7,Personal L1,Offer1,Branch,813.6,SUV,Medsize
268,AZ74055,Oregon,4115.577437,No,Premium,High School or Below,Employed,M,52405,Suburban,Married,103,1,Personal L3,Offer4,Call Center,494.4,Four-Door Car,Medsize
269,XS76911,Arizona,5029.638777,No,Extended,High School or Below,Unemployed,F,0,Suburban,Married,133,1,Personal L3,Offer1,Agent,795.864079,Sports Car,Small
270,AY40674,Washington,4821.418454,No,Extended,Bachelor,Employed,F,26583,Suburban,Married,128,1,Personal L2,Offer2,Agent,614.4,SUV,Medsize
271,NA12740,Oregon,5004.310469,No,Basic,Master,Disabled,M,25486,Rural,Married,65,3,Special L3,Offer1,Web,72.438681,Two-Door Car,Medsize
272,UA84837,Arizona,8630.053943,No,Premium,College,Employed,M,24065,Suburban,Divorced,111,5,Corporate L2,Offer1,Branch,532.8,Four-Door Car,Medsize
273,DJ51510,Arizona,9322.08512,No,Premium,High School or Below,Employed,F,70435,Rural,Married,116,4,Personal L3,Offer3,Agent,67.881546,Four-Door Car,Medsize
274,VM58985,California,16727.56063,No,Extended,College,Unemployed,M,0,Suburban,Single,76,2,Personal L3,Offer3,Branch,402.636829,Two-Door Car,Medsize
275,OH60605,Oregon,3652.532435,No,Extended,High School or Below,Employed,F,39679,Suburban,Married,92,1,Personal L3,Offer2,Branch,641.3886160000002,Two-Door Car,Medsize
276,UO98052,Nevada,6158.601171,No,Extended,College,Unemployed,M,0,Urban,Single,89,5,Personal L2,Offer1,Web,342.481173,Four-Door Car,Medsize
277,NC53424,California,4376.083958,No,Basic,Bachelor,Unemployed,M,0,Suburban,Married,69,3,Personal L2,Offer4,Web,331.2,Two-Door Car,Medsize
278,LQ13873,Nevada,5569.456156,No,Basic,High School or Below,Employed,M,53565,Suburban,Married,71,6,Personal L3,Offer1,Agent,340.8,Four-Door Car,Small
279,LA97014,Washington,2576.513006,No,Basic,Bachelor,Employed,M,37574,Suburban,Married,66,1,Personal L1,Offer1,Agent,412.101933,Two-Door Car,Medsize
280,NB79936,Washington,8346.983232999999,No,Premium,Bachelor,Employed,M,48259,Rural,Single,108,3,Personal L2,Offer1,Branch,73.70057299999998,Two-Door Car,Medsize
281,NT89061,Arizona,6323.923864,No,Extended,High School or Below,Employed,F,78532,Suburban,Married,78,3,Personal L3,Offer2,Call Center,374.4,Four-Door Car,Medsize
282,AF10970,Arizona,5973.14343,No,Basic,Bachelor,Employed,F,96163,Suburban,Married,73,3,Corporate L3,Offer1,Call Center,350.4,Four-Door Car,Medsize
283,ZG48513,California,4706.676993,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,72,7,Personal L2,Offer1,Agent,345.6,Four-Door Car,Medsize
284,JQ59145,California,8093.410258,No,Basic,High School or Below,Unemployed,M,0,Suburban,Married,114,5,Personal L1,Offer1,Agent,722.024742,Sports Car,Medsize
285,FE84989,Washington,5035.744643,No,Basic,College,Employed,M,72672,Urban,Married,63,5,Personal L2,Offer2,Call Center,259.361117,Four-Door Car,Large
286,JT52858,Oregon,9027.867218,No,Premium,Bachelor,Employed,F,99002,Suburban,Married,112,8,Personal L1,Offer3,Branch,537.6,Four-Door Car,Medsize
287,MC62068,California,7288.884848999999,No,Extended,High School or Below,Employed,M,79494,Urban,Married,91,3,Personal L2,Offer4,Agent,396.295614,Four-Door Car,Large
288,EU27538,Oregon,18042.47942,No,Extended,Master,Employed,M,35704,Rural,Married,225,8,Personal L3,Offer1,Branch,358.281562,Luxury Car,Medsize
289,RH42306,Arizona,4992.063043,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,71,3,Corporate L2,Offer3,Web,653.388564,Four-Door Car,Small
290,US23612,Oregon,9102.267849,No,Premium,High School or Below,Disabled,F,26049,Rural,Married,118,6,Personal L2,Offer1,Call Center,121.032372,Two-Door Car,Large
291,WV76014,Arizona,2540.407726000001,No,Basic,Doctor,Employed,M,70125,Rural,Single,64,1,Special L2,Offer2,Branch,92.813396,Four-Door Car,Medsize
292,RK96223,California,12941.89193,No,Basic,College,Employed,M,52369,Suburban,Married,110,2,Personal L3,Offer1,Agent,528.0,SUV,Medsize
293,MF82000,Washington,2365.348601,No,Basic,Bachelor,Unemployed,F,0,Rural,Married,66,1,Special L2,Offer2,Branch,159.636956,Four-Door Car,Medsize
294,FM46980,Arizona,5720.765064,No,Basic,College,Employed,M,41770,Suburban,Married,72,9,Personal L1,Offer2,Branch,476.156957,Four-Door Car,Small
295,SY56792,Oregon,7035.5340879999985,No,Premium,High School or Below,Unemployed,M,0,Suburban,Divorced,101,8,Corporate L3,Offer3,Web,727.2,Four-Door Car,Medsize
296,RF61565,California,2636.97773,No,Basic,College,Employed,M,31911,Suburban,Married,67,1,Personal L3,Offer2,Agent,321.6,Four-Door Car,Medsize
297,IM94808,Nevada,5395.831967,No,Basic,Bachelor,Employed,M,70051,Rural,Married,68,8,Corporate L3,Offer4,Web,42.078345,Four-Door Car,Medsize
298,VI14730,Oregon,8382.630118000001,Yes,Basic,High School or Below,Retired,M,19683,Suburban,Married,117,9,Personal L2,Offer1,Web,561.6,Sports Car,Medsize
299,YR34119,Washington,31161.74523,No,Basic,College,Employed,F,30916,Rural,Married,112,2,Personal L1,Offer1,Agent,200.11606,SUV,Small
300,RR77985,Oregon,2887.742258,No,Extended,Bachelor,Unemployed,F,0,Suburban,Single,80,1,Personal L1,Offer1,Call Center,676.944023,Four-Door Car,Medsize
301,VC22097,Washington,8714.922134999999,Yes,Basic,College,Unemployed,F,0,Suburban,Divorced,118,4,Corporate L3,Offer1,Agent,566.4,SUV,Medsize
